Timestamp,WindSpeed_ms,WindPower_kW,WindPower_pu
2025-08-08 08:00:00,4.55,37.69997964583756,0.001884998982291878
2025-08-08 08:15:00,4.3549999999999995,20.355021371870514,0.0010177510685935257
2025-08-08 08:30:00,4.16,9.362784449419912,0.00046813922247099563
2025-08-08 08:45:00,3.965,3.2744026053327873,0.00016372013026663937
2025-08-08 09:00:00,3.77,0.6410095664563406,3.205047832281703e-05
2025-08-08 09:15:00,3.645,0.0992835334825972,4.96417667412986e-06
2025-08-08 09:30:00,3.52,0.0002605332790555675,1.3026663952778377e-08
2025-08-08 09:45:00,3.395,0.0,0.0
2025-08-08 10:00:00,3.27,0.0,0.0
2025-08-08 10:15:00,3.225,0.0,0.0
2025-08-08 10:30:00,3.1799999999999997,0.0,0.0
2025-08-08 10:45:00,3.135,0.0,0.0
2025-08-08 11:00:00,3.09,0.0,0.0
2025-08-08 11:15:00,3.07,0.0,0.0
2025-08-08 11:30:00,3.05,0.0,0.0
2025-08-08 11:45:00,3.03,0.0,0.0
2025-08-08 12:00:00,3.01,0.0,0.0
2025-08-08 12:15:00,3.0149999999999997,0.0,0.0
2025-08-08 12:30:00,3.0199999999999996,0.0,0.0
2025-08-08 12:45:00,3.025,0.0,0.0
2025-08-08 13:00:00,3.03,0.0,0.0
2025-08-08 13:15:00,3.0225,0.0,0.0
2025-08-08 13:30:00,3.0149999999999997,0.0,0.0
2025-08-08 13:45:00,3.0075,0.0,0.0
2025-08-08 14:00:00,3.0,0.0,0.0
2025-08-08 14:15:00,3.0075,0.0,0.0
2025-08-08 14:30:00,3.0149999999999997,0.0,0.0
2025-08-08 14:45:00,3.0225,0.0,0.0
2025-08-08 15:00:00,3.03,0.0,0.0
2025-08-08 15:15:00,3.0675,0.0,0.0
2025-08-08 15:30:00,3.105,0.0,0.0
2025-08-08 15:45:00,3.1425,0.0,0.0
2025-08-08 16:00:00,3.18,0.0,0.0
2025-08-08 16:15:00,3.24,0.0,0.0
2025-08-08 16:30:00,3.3,0.0,0.0
2025-08-08 16:45:00,3.36,0.0,0.0
2025-08-08 17:00:00,3.42,0.0,0.0
2025-08-08 17:15:00,3.5375,0.0017173824547120008,8.586912273560004e-08
2025-08-08 17:30:00,3.6550000000000002,0.12127417056788174,6.063708528394087e-06
2025-08-08 17:45:00,3.7725,0.6589807653165068,3.294903826582534e-05
2025-08-08 18:00:00,3.89,1.9318216975371483,9.659108487685741e-05
2025-08-08 18:15:00,4.0525,5.492500000000008,0.0002746250000000004
2025-08-08 18:30:00,4.215,11.903956849175653,0.0005951978424587826
2025-08-08 18:45:00,4.3775,22.00465652350909,0.0011002328261754545
2025-08-08 19:00:00,4.54,36.633063301445155,0.0018316531650722577
2025-08-08 19:15:00,4.73,60.60222267453702,0.003030111133726851
2025-08-08 19:30:00,4.92,93.24772644005698,0.004662386322002849
2025-08-08 19:45:00,5.109999999999999,135.90982291878674,0.006795491145939337
2025-08-08 20:00:00,5.3,189.92876043150815,0.009496438021575408
2025-08-08 20:15:00,5.4799999999999995,252.7951801343373,0.012639759006716865
2025-08-08 20:30:00,5.66,328.19689802564636,0.01640984490128232
2025-08-08 20:45:00,5.84,417.27348666802357,0.020863674333401177
2025-08-08 21:00:00,6.02,521.1645186240582,0.02605822593120291
2025-08-08 21:15:00,6.13,592.4346672094441,0.029621733360472205
2025-08-08 21:30:00,6.24,669.9230286993692,0.03349615143496846
2025-08-08 21:45:00,6.35,753.8896804396497,0.037694484021982486
2025-08-08 22:00:00,6.46,844.594699776104,0.0422297349888052
2025-08-08 22:15:00,6.495,874.9106411561164,0.04374553205780582
2025-08-08 22:30:00,6.529999999999999,905.9434805617743,0.045297174028088714
2025-08-08 22:45:00,6.5649999999999995,937.7015957663339,0.04688507978831669
2025-08-08 23:00:00,6.6,970.1933645430489,0.04850966822715245
2025-08-08 23:15:00,6.5975,967.8480149603096,0.04839240074801548
2025-08-08 23:30:00,6.595,965.5064481986562,0.04827532240993281
2025-08-08 23:45:00,6.592499999999999,963.168661204966,0.0481584330602483
2025-08-09 00:00:00,6.59,960.8346509261144,0.04804173254630572
2025-08-09 00:15:00,6.585,956.1779483004273,0.04780889741502136
2025-08-09 00:30:00,6.58,951.536315896601,0.04757681579483005
2025-08-09 00:45:00,6.575,946.9097292896402,0.04734548646448201
2025-08-09 01:00:00,6.57,942.2981640545494,0.04711490820272747
2025-08-09 01:15:00,6.487500000000001,868.3543023610835,0.04341771511805417
2025-08-09 01:30:00,6.405,798.383639324242,0.0399191819662121
2025-08-09 01:45:00,6.3225,732.2764548137592,0.03661382274068796
2025-08-09 02:00:00,6.24,669.9230286993692,0.03349615143496846
2025-08-09 02:15:00,6.1375,597.5174918583351,0.029875874592916758
2025-08-09 02:30:00,6.035,530.526533686139,0.02652632668430695
2025-08-09 02:45:00,5.9325,468.7397297984939,0.023436986489924694
2025-08-09 03:00:00,5.83,411.9466558111133,0.020597332790555666
2025-08-09 03:15:00,5.77,380.9349236718908,0.01904674618359454
2025-08-09 03:30:00,5.71,351.52000000000004,0.017576
2025-08-09 03:45:00,5.65,323.6596784042339,0.016182983920211693
2025-08-09 04:00:00,5.59,297.3117524933848,0.01486558762466924
2025-08-09 04:15:00,5.585,295.18303684103404,0.014759151842051703
2025-08-09 04:30:00,5.58,293.06450641156124,0.014653225320578061
2025-08-09 04:45:00,5.575,290.9561367799716,0.014547806838998579
2025-08-09 05:00:00,5.57,288.8579035212702,0.01444289517606351
2025-08-09 05:15:00,5.5675,287.8125803989415,0.014390629019947076
2025-08-09 05:30:00,5.5649999999999995,286.76978221046187,0.014338489110523094
2025-08-09 05:45:00,5.5625,285.7295059027071,0.014286475295135355
2025-08-09 06:00:00,5.56,284.6917484225523,0.014234587421127614
2025-08-09 06:15:00,5.6125,307.0176699572562,0.015350883497862811
2025-08-09 06:30:00,5.664999999999999,330.4813230205572,0.01652406615102786
2025-08-09 06:45:00,5.717499999999999,355.11098259719085,0.017755549129859542
2025-08-09 07:00:00,5.77,380.9349236718908,0.01904674618359454
2025-08-09 07:15:00,5.887499999999999,443.2036815591283,0.022160184077956415
2025-08-09 07:30:00,6.005,511.9132953388967,0.025595664766944835
2025-08-09 07:45:00,6.1225000000000005,587.3807495420317,0.029369037477101585
2025-08-09 08:00:00,6.24,669.9230286993692,0.03349615143496846
2025-08-09 08:15:00,6.34,745.9818115204558,0.03729909057602279
2025-08-09 08:30:00,6.4399999999999995,827.5899531854261,0.041379497659271305
2025-08-09 08:45:00,6.54,914.9428536535722,0.04574714268267861
2025-08-09 09:00:00,6.64,1008.2359128841846,0.05041179564420923
2025-08-09 09:15:00,6.6575,1025.1874857520863,0.05125937428760432
2025-08-09 09:30:00,6.675,1042.3280073274984,0.052116400366374924
2025-08-09 09:45:00,6.6925,1059.658524832078,0.0529829262416039
2025-08-09 10:00:00,6.71,1077.180085487482,0.0538590042743741
2025-08-09 10:15:00,6.6899999999999995,1057.1710645226945,0.052858553226134725
2025-08-09 10:30:00,6.67,1037.4113739059635,0.05187056869529817
2025-08-09 10:45:00,6.65,1017.8994504376146,0.05089497252188073
2025-08-09 11:00:00,6.63,998.6337309179727,0.049931686545898635
2025-08-09 11:15:00,6.6225,991.4722415021369,0.04957361207510684
2025-08-09 11:30:00,6.615,984.3450722572769,0.049217253612863845
2025-08-09 11:45:00,6.6075,977.2521407490333,0.04886260703745166
2025-08-09 12:00:00,6.6,970.1933645430489,0.04850966822715245
